CFG,Site,Version,Measure,NovW117,NovW217,NovW317,NovW417,DecW117,DecW217,DecW317,DecW417,DecW517,JanW117,JanW217,JanW317,JanW417,JanW517
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,20,20,12,12,12,12,12,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,20,12,12,12,12,12,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,12,12,12,12,12,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,12,12,12,12,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,16,16,16,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,16,16,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,16,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,14,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,14,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,14,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,14,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,14
FP_E2216H_BASE_TAA_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,42,89,117,#Missing,9,72,7,2,1,741,2,9,16,-669
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q3W5,MRP_Part,10,9,9,9,6,6,6,6,5,7,7,6,6,6
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,13,12,12,8,8,8,8,8,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,12,12,8,8,8,8,8,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,12,8,8,8,8,8,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,8,8,8,8,8,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,8,8,8,8,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,11,11,10,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,11,10,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,10,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,8,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,8,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,8,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,8,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,8
FP_E1916H_BASE_TAA_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,#Missing,-245,4,1,1,3,24,1,#Missing,3,10,3,1,6
FP_U2717D_CFG,NFC_Site,FY17Q3W5,MRP_Part,1380,1380,1380,1380,1105,1105,1105,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,1380,1380,1380,1105,1105,1105,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,1380,1380,1105,1105,1105,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,1380,1105,1105,1105,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,1105,1105,1105,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,1105,1105,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1105,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1105,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1105,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1470,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1470,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1470,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1470,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1470
FP_U2717D_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,1549,1166,807,1820,2425,1358,1310,1400,329,1560,2089,2524,2602,1545
FP_U2417HA_CFG,NFC_Site,FY17Q3W5,MRP_Part,125,125,125,125,100,100,100,100,100,100,100,100,100,100
FP_U2417HA_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,93,92,92,72,72,72,72,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,92,92,72,72,72,72,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,92,72,72,72,72,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,72,72,72,72,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,72,72,72,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,72,72,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,72,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,72,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,86,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,86,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,86,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,86,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,86
FP_U2417HA_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,102,12,25,551,69,117,59,282,22,104,47,30,28,78
FP_U2717DA_CFG,NFC_Site,FY17Q3W5,MRP_Part,70,70,70,70,55,55,55,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,70,70,70,55,55,55,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,70,70,55,55,55,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,70,55,55,55,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,55,55,55,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55
FP_U2717DA_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,41,46,39,58,37,35,23,31,111,33,36,47,55,17
FP_U2417H_CFG,NFC_Site,FY17Q3W5,MRP_Part,5310,5310,5310,5310,3910,3910,3910,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,5310,5310,5310,3910,3910,3910,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,5310,5310,3910,3910,3910,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,5310,3910,3910,3910,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,3910,3910,3910,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,3910,3910,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,3910,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,3910,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,3910,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,4420,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,4420,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,4420,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,4420,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,4420
FP_U2417H_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,3602,5650,4316,4138,8142,6429,8253,9072,3406,3370,3900,5911,7054,5425
FP_P4317Q_CFG,NFC_Site,FY17Q3W5,MRP_Part,1080,1080,1080,1080,1540,1540,1540,1540,1540,1600,1600,1600,1600,1600
FP_P4317Q_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,743,742,742,788,788,788,788,788,990,990,990,990,990
FP_P4317Q_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,742,742,788,788,788,788,788,990,990,990,990,990
FP_P4317Q_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,742,788,788,788,788,788,990,990,990,990,990
FP_P4317Q_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,788,788,788,788,788,990,990,990,990,990
FP_P4317Q_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,788,788,788,788,990,990,990,990,990
FP_P4317Q_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,500,500,100,200,400,3000,748,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,500,100,200,400,3000,748,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,100,200,400,3000,748,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,200,400,3000,748,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,3000,748,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,3000,748,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,748,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400
FP_P4317Q_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,250,93,298,163,493,173,200,2649,179,89,254,149,197,256
FP_U2417H_WOST_CFG,NFC_Site,FY17Q3W5,MRP_Part,500,500,500,500,400,400,400,400,400,400,400,400,400,400
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,500,500,500,400,400,400,400,400,400,400,400,400,400
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,500,500,400,400,400,400,400,400,400,400,400,400
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,500,400,400,400,400,400,400,400,400,400,400
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400,400,400,400,400
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400,400,400,400
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,400,400,400,400,400,400
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,400,556,556,556,556,556
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,556,556,556,556,556
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,556,556,556,556,556
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,556,556,556,556
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,556,556,556
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,556,556
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,556
FP_U2417H_WOST_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,285,1478,318,1427,182,49,149,198,555,53,453,340,459,311
FP_WR517_CFG,NFC_Site,FY17Q3W5,MRP_Part,23,23,22,22,18,18,18,18,18,18,18,18,18,18
FP_WR517_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,15,15,15,15,15,15,15,15,15,15,15,15,15
FP_WR517_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,15,15,15,15,15,15,15,15,15,15,15,15
FP_WR517_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,15,15,15,15,15,15,15,15,15,15,15
FP_WR517_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,15,15,15,15,15,15,15,15,15,15
FP_WR517_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,15,15,15,15,15,15,15,15,15
FP_WR517_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20,20,20,15,15,15,15,15
FP_WR517_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20,20,30,30,30,30,30
FP_WR517_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,20,30,30,30,30,30
FP_WR517_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30,30,30,30,30
FP_WR517_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30,30,30,30
FP_WR517_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30,30,30
FP_WR517_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30,30
FP_WR517_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30
FP_WR517_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,39,16,17,1,36,37,25,16,10,17,18,15,24,40
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q3W5,MRP_Part,618,617,617,617,386,386,386,386,385,439,439,439,439,438
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,328,327,327,299,939,299,299,299,322,322,322,322,322
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,327,327,299,939,299,299,299,482,322,322,322,322
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,327,423,1063,423,423,423,620,460,460,460,460
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,420,1060,420,420,420,620,460,460,460,460
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,420,420,715,420,460,460,755,460,460
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,560,1160,560,460,460,660,460,460
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,1160,560,578,578,778,578,578
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,560,578,578,778,578,578
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,578,578,578,578,578
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,578,578,578,578
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,578,578,578
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,578,578
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,578
FP_E2216HV_BASE_CFG,NFC_Site,FY17Q4W14,Part_Cust_Sales,528,152,288,332,602,352,616,475,237,447,210,604,771,864
FP_E1916H_BASE_CFG,NFC_Site,FY17Q3W5,MRP_Part,6287,6286,6286,6286,6212,6212,6212,6211,6211,6917,6917,6916,6916,6916
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W1,MRP_Part,#Missing,2565,5740,5740,7032,6052,6052,6052,6302,6772,6772,6772,6772,6772
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,5740,5740,6702,6052,6052,6052,6302,6772,6772,6772,6772,6772
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,5740,6470,6020,6020,6020,6270,6738,6738,6938,6738,6738
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,6020,6020,6020,6020,6020,6738,6738,7188,6738,6738
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,6020,6020,6020,6020,6738,6738,7188,6738,6738
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,7927,7927,7926,6738,6738,7188,6738,6738
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,7927,7926,6651,6651,7101,6651,6651
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,7926,6651,6651,7101,6651,6651
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,6751,6751,6751,6751,6751
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,6751,6751,6751,6751
FP_E1916H_BASE_CFG,NFC_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,6751,6751,6751
